,matchId,gameId,gameMode,gameVersion,championName,championId,teamPosition,win,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,profileIcon,pushPings,quadraKills,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerLevel,teamEarlySurrendered,timeCCingOthers,timePlayed,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,takedowns,goldPerMinute,damagePerMinute,baronTakedowns,dragonTakedowns,turretTakedowns.1,gameLength,killParticipation,visionScorePerMinute,jungleCsBefore10Minutes,enemyJungleMonsterKills,controlWardsPlaced,wardTakedowns,kda,teamDamagePercentage,maxCsAdvantageOnLaneOpponent,maxLevelLeadLaneOpponent,primaryStyle1,primaryStyle2,primaryStyle3,primaryStyle4,subStyle1,subStyle2
231,KR_7007019389,7007019389,CLASSIC,14.6.570.6276,Hwei,910.0,MIDDLE,False,0,1.0,3,0,0,13630,15.0,0,11,7,4651,6097,4651,11849,0,11,2.0,1,0,True,21,3,False,False,False,False,False,False,55,12112,11975.0,0,MIDDLE,0,0,1,3040,6653,4630,4628,1082,3020,3340,23,3.0,7,MIDDLE,0.0,3,2,373,97954,23785,15290,0,0,0,1,0,0,0,20,3,0,12681,1158,9860,6473,0,0.0,SOLO,0,97,68,66,12,2,12,6,4,330,False,36,1947,111208,24944,105,27867,1362,0,161,531,287,1.0,0,572,0,2717,1,1,10,0,0,22,3,0,12,10.0,373.23528324717,768.6502205035845,0.0,1.0,1.0,1947.1181215,0.2631578947368421,0.701579363245479,0.0,0.0,2.0,0.0,0.9090909090909092,0.1745147626327554,22.75,1.0,8214,8226,8210,8237,8313,8345
232,KR_6896868213,6896868213,CLASSIC,14.1.552.9668,Jayce,126.0,MIDDLE,False,0,4.0,9,0,0,13101,15.0,0,2,0,2866,4619,2866,13688,0,9,0.0,1,0,True,1,2,True,False,False,False,False,True,2,11282,10850.0,0,MIDDLE,0,0,1,3142,3042,3158,3814,3035,2022,3364,26,1.0,3,MIDDLE,0.0,2,2,404,16120,2552,6424,2,8,0,0,0,0,0,1,3,0,139877,14469,16286,984,0,0.0,DUO,0,133,68,89,108,6,4,2,12,416,False,10,1735,158896,17311,0,23651,1301,0,196,114,228,1.0,0,2897,289,940,1,1,6,0,0,17,0,2,7,12.0,389.929461888683,598.316626414786,0.0,0.0,1.0,1736.007496,0.3636363636363636,0.6040692944347675,0.0,0.0,0.0,2.0,1.3333333333333333,0.1804410151264093,0.0,1.0,8369,8304,8345,8347,8226,8210
233,KR_6936176766,6936176766,CLASSIC,14.2.556.3141,Volibear,106.0,TOP,True,0,0.0,0,0,0,9547,12.0,0,0,2,4956,4956,4956,5717,0,1,0.0,0,0,True,2,0,False,True,False,False,False,True,0,8137,7700.0,0,TOP,0,0,0,1056,3115,4633,3111,0,0,3340,9,1.0,8,NONE,0.0,7,1,182,55059,6058,3952,0,4,0,0,0,0,0,2,1,0,29238,5594,3037,5642,0,0.0,DUO,0,16,17,24,3,2,12,2,4,191,False,15,956,89742,11653,0,7037,1585,0,125,81,8,1.0,0,5445,0,48,1,1,0,0,0,5,0,0,3,8.0,510.6719783971773,731.3106132915342,0.0,0.0,1.0,956.1249135,0.3076923076923077,0.3240403637950776,0.0,0.0,0.0,0.0,8.0,0.2592946339451892,61.0,3.0,8008,9111,9104,8299,8453,8446
234,KR_7053146018,7053146018,CLASSIC,14.9.580.2108,Chogath,31.0,TOP,False,0,5.0,1,0,0,7227,10.0,0,1,3,0,279,0,12922,0,9,0.0,0,0,True,2,7,False,False,False,False,False,True,0,4863,5150.0,0,TOP,0,0,0,3084,3111,1028,0,0,0,3364,19,0.0,0,TOP,0.0,0,0,356,34605,3721,16131,0,6,0,0,0,0,0,1,1,0,10182,1385,8074,4409,0,0.0,SOLO,0,49,31,24,7,4,12,4,4,168,False,43,1212,59748,5477,0,25285,1611,0,73,454,161,1.0,0,14959,370,1079,0,0,4,0,0,4,0,0,1,1.0,240.5790129124096,270.9555056449837,0.0,0.0,0.0,1212.9477218,0.1,0.198192993061278,2.0,6.0,0.0,2.0,0.1111111111111111,0.1706387533944386,0.0,0.0,8437,8446,8429,8451,8410,8304
235,KR_7016518471,7016518471,CLASSIC,14.7.571.9528,Tristana,18.0,MIDDLE,False,0,2.0,0,0,0,8664,12.0,0,1,1,5622,6629,5622,7578,0,6,0.0,0,0,True,2,4,False,False,False,False,False,True,3,7404,7000.0,0,MIDDLE,0,0,0,3133,6672,3006,0,1038,0,3340,16,0.0,2,NONE,339.0,0,1,421,14764,1529,8557,0,4,0,0,0,0,0,17,8,0,66790,7804,5329,5091,0,0.0,SUPPORT,0,26,31,25,4,2,12,2,4,845,False,3,1188,81554,9333,0,14105,2164,0,110,31,91,1.0,0,0,0,218,1,1,4,0,0,9,0,1,6,2.0,373.6953738067186,471.0717667087837,0.0,1.0,1.0,1188.8082113,0.2857142857142857,0.4980209473436722,0.0,0.0,0.0,1.0,0.3333333333333333,0.2794965684031005,4.0,1.0,8008,9101,9103,8014,8473,8446
236,KR_6902762622,6902762622,CLASSIC,14.1.553.2414,Jhin,202.0,BOTTOM,False,0,2.0,5,0,0,4919,8.0,0,8,1,1518,1518,1518,3468,0,4,1.0,0,0,True,2,1,False,False,False,False,False,True,1,5576,5100.0,0,BOTTOM,0,0,0,3095,3009,2031,1037,0,0,3340,10,1.0,3,NONE,641.0,2,1,380,4082,994,5038,0,0,0,0,0,0,0,6,9,0,46182,8706,3600,6330,0,0.0,DUO,0,38,23,15,14,3,7,3,4,449,False,16,905,50531,9700,0,9359,1526,202,88,72,73,3.0,0,265,0,720,0,0,1,0,0,11,1,0,5,8.0,369.609571781163,642.9244988538159,0.0,0.0,0.0,905.267194,0.6666666666666666,0.7291648691228059,0.0,0.0,1.0,0.0,2.0,0.3247763138436124,22.0,2.0,8021,8009,9103,8014,8234,8236
237,KR_6924288559,6924288559,CLASSIC,14.2.556.3141,Sett,875.0,TOP,True,0,0.0,7,0,0,18648,18.0,0,1,1,7191,9908,7191,53875,0,9,0.0,0,0,True,2,1,False,False,False,False,False,False,1,12992,12080.0,0,TOP,1,1,2,3161,3084,3748,2021,6690,0,3340,20,3.0,11,TOP,0.0,4,1,501,2821,2673,13642,0,0,1,0,1,0,0,0,6,0,124785,31916,44482,23,0,0.0,SOLO,0,94,19,40,10,5,12,6,4,191,False,39,2223,140834,42459,0,66010,13264,0,145,149,319,1.0,0,13228,7869,7885,3,3,8,0,0,16,0,0,10,18.0,350.440411826639,1145.269962621274,0.0,1.0,3.0,2224.4297513,0.4,0.4577933567030045,0.0,0.0,0.0,0.0,2.0,0.280696203160898,22.0,3.0,8437,8446,8444,8451,9111,8299
238,KR_7014161596,7014161596,CLASSIC,14.7.571.9528,Kayn,141.0,JUNGLE,False,3,7.0,8,1,0,19461,18.0,1,5,3,3748,54729,3748,89303,0,8,0.0,4,4,True,14,0,True,False,False,False,False,False,0,19193,22280.0,0,JUNGLE,0,0,1,6610,3047,6692,6333,3071,3026,3340,25,4.0,23,JUNGLE,426.0,15,5,588,0,0,13711,0,137,0,1,0,0,0,12,2,1,229012,56020,41006,5071,0,1.0,NONE,0,207,105,40,19,20,11,3,4,153,False,45,2026,289025,57646,0,64195,37509,0,40,466,203,1.0,1,60011,1626,9478,1,1,7,0,0,21,0,0,10,31.0,568.345442825352,1706.9591144291785,1.0,4.0,1.0,2026.2956499,0.6739130434782609,0.6369376215896528,48.00000008940697,9.0,0.0,0.0,3.875,0.3344592260475438,15.0,4.0,8010,9111,9105,8299,8347,8304
239,KR_7040152088,7040152088,CLASSIC,14.8.576.8838,Zac,154.0,TOP,True,0,0.0,7,0,0,15865,16.0,0,1,4,1548,3486,1548,43114,0,2,3.0,0,0,True,1,0,False,False,False,False,False,True,0,10524,9125.0,0,TOP,0,0,0,3068,3111,3065,1054,1057,1031,3340,17,0.0,3,TOP,0.0,0,1,1161,120040,22778,20353,0,2,0,0,0,0,0,0,6,0,24027,3277,21202,4589,0,0.0,SOLO,0,69,181,77,4,3,12,3,4,86,False,50,1769,148899,27357,0,45955,50825,0,215,337,94,1.0,0,4831,1301,4400,1,1,1,0,0,18,3,2,10,10.0,356.7961518620426,927.4768237239192,0.0,1.0,1.0,1769.7836942,0.5882352941176471,0.625322628207332,2.0,0.0,3.0,2.0,5.0,0.3215029065444703,30.0,1.0,8437,8446,8444,8453,8299,9105
240,KR_6958100455,6958100455,CLASSIC,14.3.558.8314,Karthus,30.0,JUNGLE,False,0,6.0,6,0,0,13115,15.0,0,2,3,0,6073,0,13667,0,9,2.0,0,1,True,3,0,False,False,False,False,False,False,3,13994,14230.0,0,JUNGLE,0,0,1,4645,3118,3020,6653,4646,1052,3364,25,4.0,13,JUNGLE,0.0,2,1,290,178826,38027,6486,0,129,0,1,0,0,0,6,2,0,1742,150,23442,5978,0,0.0,NONE,0,498,22,70,8,10,11,5,3,366,False,18,1575,224157,41269,0,31921,9345,0,40,162,279,1.0,0,43587,3091,1991,0,0,10,0,0,19,2,1,6,19.0,532.9119161112721,1571.5095778006523,0.0,1.0,0.0,1575.6510913,0.7307692307692307,0.7417450658191388,59.75000008940697,3.0,2.0,1.0,2.111111111111111,0.4092688405564355,53.75000008940697,2.0,8128,8126,8138,8106,8236,8210
241,KR_7033881318,7033881318,CLASSIC,14.8.576.8838,Kaisa,145.0,BOTTOM,False,0,6.0,1,0,0,5313,9.0,0,0,1,0,0,0,2702,0,2,0.0,0,0,True,6,0,False,False,False,False,False,True,0,4217,3850.0,0,BOTTOM,0,0,0,3087,1055,2031,1042,2422,0,3340,10,0.0,0,NONE,250.0,0,0,660,4584,1517,3442,0,0,0,0,0,0,0,0,9,0,21816,1514,3034,4761,0,0.0,SUPPORT,0,18,13,10,2,2,6,2,4,292,False,0,923,27940,3032,0,6477,493,0,88,0,37,1.0,0,1540,0,0,0,0,3,0,0,8,0,1,5,1.0,273.9020933708932,196.9412327037304,0.0,0.0,0.0,923.8903752,0.1428571428571428,0.5323308385243211,0.0,0.0,0.0,1.0,0.5,0.1101824009101524,3.0,1.0,9923,8139,8138,8135,8304,8345
242,KR_6905140052,6905140052,CLASSIC,14.1.553.2414,Ashe,22.0,UTILITY,True,0,10.0,5,0,0,9837,12.0,0,4,2,2272,7049,2272,7339,0,9,0.0,0,0,True,2,0,False,False,False,False,False,False,4,7717,5800.0,0,UTILITY,0,1,0,3869,0,3179,3009,1043,3086,3364,18,0.0,1,BOTTOM,142.0,0,1,641,1092,818,6364,0,0,0,0,1,0,0,0,10,0,25312,5769,12498,6473,0,0.0,SUPPORT,0,8,55,17,10,2,3,2,4,32,False,30,1821,27646,6973,0,19508,703,0,27,300,217,1.0,0,1241,385,645,0,3,7,0,0,54,0,8,22,6.0,254.16217954713872,229.66397723063065,1.0,0.0,3.0,1821.8611979,0.1304347826086956,1.7959649334673622,0.0,0.0,0.0,8.0,0.6666666666666666,0.0574870692797053,1.0,1.0,9923,8126,8136,8106,8345,8410
243,KR_7043134437,7043134437,CLASSIC,14.8.578.3867,Elise,60.0,JUNGLE,True,0,1.0,13,0,0,18518,18.0,0,2,7,5269,24515,5269,20768,0,5,6.0,0,1,True,3,2,False,False,False,False,False,False,3,14151,12290.0,0,JUNGLE,0,1,1,3100,4645,3165,1082,3020,1058,3364,28,2.0,7,JUNGLE,0.0,3,1,733,153500,21355,6849,2,148,0,0,1,0,0,1,2,0,28186,1736,28505,6331,0,0.0,NONE,0,177,155,52,173,20,11,4,4,237,False,35,2041,253909,24278,0,36020,19119,0,51,171,134,1.0,0,72222,1186,666,0,4,10,0,0,34,6,6,7,20.0,415.9085511544036,713.5272073566277,1.0,2.0,4.0,2041.5568631,0.5405405405405406,1.0110313108020692,54.00000008940697,12.0,6.0,6.0,4.0,0.2127637949805774,31.250000089406967,2.0,8128,8126,8138,8105,9111,8014
244,KR_6936002757,6936002757,CLASSIC,14.2.556.3141,Varus,110.0,BOTTOM,True,1,9.0,6,0,0,17754,17.0,0,9,2,12891,29323,12891,10662,0,4,0.0,5,1,True,2,0,False,False,False,False,False,False,3,19288,16050.0,0,BOTTOM,0,1,0,3142,6694,3042,3158,6701,3814,3363,20,4.0,23,BOTTOM,0.0,13,4,830,12174,5965,3271,0,11,1,0,1,0,0,29,9,0,214592,38733,17749,6473,1,1.0,SOLO,0,102,31,70,13,8,6,5,4,286,False,31,2076,229249,44957,0,21620,5451,0,219,300,103,1.0,2,2483,258,599,3,5,4,0,0,13,0,1,11,29.0,557.3642103517948,1299.0561958210674,1.0,3.0,5.0,2076.4479526,0.6444444444444445,0.3903502846739058,0.0,4.0,0.0,1.0,7.25,0.3217204753385938,26.200000017881397,2.0,8229,8226,8210,8237,8345,8304
245,KR_6967495721,6967495721,CLASSIC,14.4.562.8237,Kaisa,145.0,BOTTOM,False,0,1.0,0,0,0,2415,6.0,0,0,1,0,0,0,346,0,0,0.0,0,0,True,1,0,False,False,False,False,False,True,4,2565,1375.0,0,BOTTOM,0,0,0,1055,2010,2003,1037,0,0,3340,3,0.0,0,NONE,0.0,0,0,0,1365,16,0,0,0,0,0,0,0,0,0,2,0,13878,465,1048,779,0,0.0,SUPPORT,0,16,5,5,0,1,7,0,4,584,False,0,483,15244,482,0,1048,172,0,62,0,0,1.0,0,0,0,0,0,0,0,0,0,3,0,0,2,0.0,318.6311618827704,59.91994606675175,0.0,0.0,0.0,483.183314,0.0,0.4654293687990292,0.0,0.0,0.0,0.0,0.0,0.0566134386357744,,,8008,9111,9104,8017,8345,8352
246,KR_6917070467,6917070467,CLASSIC,14.2.555.1545,Akali,84.0,MIDDLE,True,1,5.0,1,0,0,12819,14.0,0,34,4,4574,4991,4574,10287,0,1,1.0,0,0,True,11,2,False,False,False,False,False,True,10,9284,8425.0,0,MIDDLE,0,0,0,1054,3157,2031,3020,4646,1082,3340,16,1.0,3,MIDDLE,0.0,2,1,610,96380,12155,10456,0,0,0,0,0,0,0,12,8,0,14710,999,7283,7,0,0.0,SOLO,0,140,21,55,10,2,4,3,12,102,False,2,1401,112730,13154,0,19124,4114,0,185,73,26,1.0,0,1640,0,1383,2,2,1,0,0,17,1,0,9,4.0,397.5190494749132,563.2057436443204,0.0,0.0,2.0,1401.4374082,0.1666666666666666,0.7314402104094571,0.0,0.0,1.0,0.0,4.0,0.1838035583666819,82.0,1.0,8021,8009,9105,8014,8451,8444
247,KR_6940539295,6940539295,CLASSIC,14.3.558.8314,Zac,154.0,TOP,True,4,9.0,12,0,0,16522,17.0,0,0,3,1836,5395,1836,34057,0,5,2.0,0,0,True,7,0,False,False,False,False,False,False,12,8722,7950.0,0,TOP,0,1,0,3143,3068,3047,3076,0,1054,3340,21,0.0,1,TOP,4.0,0,1,521,56158,8884,7340,3,0,0,0,1,0,0,8,1,0,19828,659,22025,4881,1,0.0,DUO,0,27,90,40,8,1,12,1,4,42,False,26,1988,91165,9700,0,32639,21162,0,121,204,154,1.0,0,15179,156,3273,0,2,4,0,0,14,2,1,9,13.0,263.1317053573345,292.6340180342138,0.0,1.0,2.0,1988.933059,0.3513513513513513,0.4338365309168911,0.0,0.0,2.0,1.0,2.6,0.0768847443825866,0.0,1.0,8437,8446,8444,8453,8299,9105
248,KR_6976630323,6976630323,CLASSIC,14.4.562.8237,Ezreal,81.0,BOTTOM,False,0,0.0,4,0,0,9536,12.0,0,5,5,302,302,302,6359,0,5,1.0,0,0,True,7,2,False,False,False,False,False,False,2,9725,9725.0,0,BOTTOM,0,0,3,1018,3133,1037,3158,3042,3508,3363,24,1.0,3,BOTTOM,456.0,2,1,678,7785,2611,4180,0,0,0,1,0,0,0,2,9,0,83684,9887,9503,3460,0,0.0,CARRY,0,194,18,24,6,5,7,4,4,211,False,0,1387,93965,12498,0,14094,3257,556,162,0,84,3.0,0,2495,0,410,0,0,11,0,0,9,2,0,7,7.0,420.417105930084,540.2945752503949,0.0,0.0,0.0,1387.9909928,0.3888888888888889,0.427328623684458,0.0,0.0,1.0,0.0,1.4,0.2133053335045615,0.0,0.0,8010,8009,9104,8014,8304,8347
249,KR_7053402074,7053402074,CLASSIC,14.9.580.2108,FiddleSticks,9.0,JUNGLE,True,0,0.0,2,0,0,10033,13.0,0,0,0,3075,55100,3075,13618,0,3,0.0,2,3,True,1,2,False,False,True,False,False,True,4,9138,7250.0,0,JUNGLE,0,0,0,3118,3020,6653,0,0,0,3330,4,2.0,6,JUNGLE,0.0,3,2,403,122754,8186,1829,0,132,0,0,0,0,0,0,7,0,11212,200,26387,6380,0,0.0,NONE,0,33,115,71,6,11,11,6,4,210,False,29,1374,195046,8718,0,28392,20892,0,22,793,62,1.0,0,61081,331,175,1,2,1,0,0,24,0,2,0,8.0,398.9509458047257,380.61196224273664,0.0,3.0,2.0,1374.3232454,0.2962962962962963,1.0546707601152807,62.000000059604645,6.0,0.0,2.0,2.6666666666666665,0.1274338761665852,12.000000029802322,1.0,8360,8313,8321,8347,8143,8106
250,KR_6933671357,6933671357,CLASSIC,14.2.556.3141,Leblanc,7.0,MIDDLE,True,0,0.0,9,0,0,14443,15.0,0,19,6,1233,4137,1233,7684,0,1,1.0,2,0,True,6,0,False,False,False,False,False,True,0,12386,10950.0,0,MIDDLE,0,0,0,4646,6655,2055,3020,4645,0,3364,25,1.0,11,MIDDLE,0.0,11,2,482,106815,26056,8115,2,4,0,0,0,0,0,7,8,0,15894,1311,7575,6296,0,0.0,SOLO,0,84,131,43,28,5,14,4,4,274,False,15,1760,130627,28539,0,16256,4604,0,180,60,16,1.0,0,7916,1172,565,0,0,2,0,0,27,2,7,8,20.0,422.2090639627177,972.8080507154104,0.0,1.0,0.0,1760.2615442,0.7692307692307693,0.9480635006646916,0.0,0.0,1.0,7.0,20.0,0.3633257135998908,2.0,1.0,8112,8143,8138,8135,8226,8237
251,KR_7020435937,7020435937,CLASSIC,14.7.571.9528,Morgana,25.0,TOP,False,0,1.0,3,0,0,17216,17.0,0,14,4,3616,3616,3616,14466,0,4,2.0,0,0,True,2,0,False,False,False,False,False,False,0,11049,9400.0,0,TOP,0,0,2,1056,3020,2420,0,6653,6655,3364,25,1.0,4,TOP,0.0,4,1,858,148856,14177,7197,0,12,0,1,0,0,0,2,1,0,20430,1440,14115,1391,0,0.0,SOLO,0,46,102,17,8,3,12,5,4,104,False,40,1747,173394,15932,215,21794,6083,0,228,119,132,1.0,0,4107,314,482,1,1,9,0,0,20,2,3,8,7.0,379.3546841455627,546.9920678925183,0.0,0.0,1.0,1747.6389953,0.2413793103448276,0.702630079145807,0.0,3.0,2.0,3.0,1.75,0.1838239108436079,10.000000029802322,2.0,8229,8226,8210,8237,8106,8126
252,KR_7014095035,7014095035,CLASSIC,14.7.571.9528,Sylas,517.0,MIDDLE,False,0,2.0,10,0,0,14746,16.0,0,20,9,1859,2316,1859,30728,0,8,4.0,2,0,True,5,1,False,False,False,False,False,False,12,14492,16600.0,0,MIDDLE,0,0,1,4629,0,3157,3100,3111,4646,3340,28,3.0,13,MIDDLE,0.0,6,2,479,131414,44464,20046,1,4,0,1,0,0,0,43,3,0,7441,1073,18787,4902,0,0.0,SOLO,0,64,67,144,38,6,12,5,4,444,False,32,1954,142056,46136,0,42123,11044,0,156,291,231,1.0,0,3201,598,3290,1,1,8,0,0,38,6,1,17,23.0,444.9124339661817,1416.3697264780817,0.0,0.0,1.0,1954.4286099,0.7931034482758621,1.1879587396208344,0.0,0.0,4.0,1.0,2.875,0.3807223558882026,32.599999994039536,2.0,8112,8143,8138,8105,8304,8347
253,KR_6988524319,6988524319,CLASSIC,14.5.565.1230,Ivern,427.0,JUNGLE,False,0,0.0,13,0,0,11714,14.0,0,3,7,0,2426,0,10510,0,12,6.0,0,0,True,1,0,True,False,False,False,False,True,1,8518,7950.0,0,JUNGLE,0,0,3,6617,0,3107,3114,3158,3067,3364,28,0.0,1,JUNGLE,0.0,0,1,579,13194,5482,14854,0,74,0,0,0,0,0,8,8,0,7232,2850,11248,3837,0,0.0,NONE,0,90,8,65,178,4,11,4,4,597,False,41,1908,101766,9976,8144,26988,1815,592,12,276,333,3.0,0,81339,1642,885,0,0,11,0,0,31,6,3,9,14.0,267.85721607911773,313.69665441414423,0.0,0.0,0.0,1908.0922909,0.3783783783783784,0.975656280386082,43.000000059604645,0.0,6.0,3.0,1.1666666666666667,0.0628760293115497,0.0,0.0,8214,8275,8210,8232,8138,8105
254,KR_6934357051,6934357051,CLASSIC,14.2.556.3141,Ahri,103.0,MIDDLE,False,0,0.0,8,0,0,17587,17.0,0,5,2,1848,3466,1848,19187,0,9,0.0,1,0,True,1,0,False,True,False,False,False,False,0,13623,13510.0,0,MIDDLE,0,0,1,3020,3118,3040,3100,3137,0,3340,27,2.0,8,MIDDLE,0.0,3,2,557,109323,24378,18095,0,0,0,1,0,0,0,13,8,0,20262,3548,14590,5091,0,0.0,SOLO,0,124,99,43,49,5,4,3,12,174,False,31,2226,181927,34468,0,33793,7327,0,195,110,301,1.0,0,52341,6540,1107,1,1,8,0,0,15,0,1,9,16.0,367.0743580671984,928.693340270236,1.0,0.0,1.0,2226.8770214,0.5161290322580645,0.4110213495951526,0.0,0.0,0.0,1.0,1.7777777777777777,0.2790320932192274,7.0,1.0,8112,8139,8138,8106,8226,8210
255,KR_6979017954,6979017954,CLASSIC,14.5.565.1230,Syndra,134.0,MIDDLE,False,1,13.0,14,0,0,19420,18.0,0,40,3,2907,11159,2907,15637,0,7,0.0,0,0,True,29,7,False,False,False,False,False,False,0,14937,14900.0,0,MIDDLE,1,1,2,4646,3157,6655,3020,4645,1052,3340,25,3.0,6,MIDDLE,0.0,2,1,747,147399,24964,13265,0,0,0,1,0,0,0,24,8,0,15231,749,15475,5675,0,0.0,SOLO,0,190,173,60,9,4,12,7,4,342,False,51,2673,192558,27915,0,30760,3472,0,196,535,286,1.0,0,29927,2200,2019,1,1,11,0,0,32,0,5,17,20.0,335.1690994235909,626.3649166873067,1.0,0.0,1.0,2674.0527253,0.4,0.7292876319381951,0.0,0.0,0.0,5.0,2.857142857142857,0.1780279303396761,45.0,2.0,8112,8126,8138,8135,8210,8226
256,KR_7000401338,7000401338,CLASSIC,14.6.569.5139,Jinx,222.0,BOTTOM,True,0,0.0,17,0,0,14526,15.0,0,1,2,7644,31579,7644,6805,0,5,1.0,0,0,True,0,0,False,False,False,False,False,False,0,13294,12485.0,0,BOTTOM,0,0,0,1055,3087,3031,6672,3006,3035,3363,21,1.0,7,BOTTOM,919.0,3,1,320,27857,2579,4535,0,11,0,0,1,0,0,0,9,0,200268,28359,11326,4025,0,0.0,CARRY,0,129,68,23,8,6,6,5,4,141,False,21,1895,229157,31098,0,16267,5127,0,219,106,73,1.0,0,1031,160,405,5,5,1,0,0,26,1,0,8,24.0,420.81233719698486,984.3860589399508,1.0,3.0,5.0,1895.5214429,0.5714285714285714,0.831990249856497,0.0,5.0,1.0,0.0,4.8,0.226964166777826,7.0,2.0,8008,8009,9103,8014,8233,8236
257,KR_6896592563,6896592563,CLASSIC,14.1.552.9668,Leblanc,7.0,MIDDLE,False,0,9.0,5,0,0,11333,13.0,0,1,4,1931,1931,1931,8104,0,6,2.0,0,0,True,6,1,False,False,False,False,False,False,5,8696,8450.0,0,MIDDLE,0,0,2,2031,0,2015,3095,3006,3087,3364,20,0.0,1,MIDDLE,349.0,0,1,954,33083,4967,7495,1,0,0,1,0,0,0,10,8,0,32465,1727,10513,4303,0,0.0,SOLO,0,51,52,23,9,4,12,3,4,46,False,12,1541,67250,6695,0,20118,2102,0,150,30,234,1.0,0,1702,0,2110,1,1,9,0,0,19,2,3,7,6.0,338.3830395690273,260.5275048784432,0.0,0.0,1.0,1541.9638487999998,0.3157894736842105,0.7428962378348588,0.0,0.0,2.0,3.0,1.0,0.1170012330362799,24.0,1.0,8021,8009,9104,8014,8345,8304
258,KR_6976161955,6976161955,CLASSIC,14.4.562.8237,Teemo,17.0,JUNGLE,False,1,4.0,5,0,0,14196,15.0,0,0,5,507,10672,507,14429,0,7,4.0,0,0,True,0,0,False,False,False,False,False,False,2,12353,12100.0,0,JUNGLE,0,0,2,3115,3108,6653,4646,3020,1052,3364,22,2.0,7,JUNGLE,0.0,2,1,449,128218,20005,9293,0,140,0,1,0,0,0,4,2,0,30217,1606,21579,502,0,0.0,NONE,0,100,54,0,62,17,11,5,4,205,False,43,1988,246163,24389,0,32384,10664,0,50,649,173,1.0,0,87725,2777,1511,1,1,9,0,0,34,4,5,7,12.0,372.6961644454028,735.8259044106262,0.0,0.0,1.0,1988.7303874,0.5454545454545454,1.0300809638088726,50.000000059604645,1.0,4.0,5.0,1.7142857142857142,0.2136767143663924,6.0,1.0,8128,8126,8138,8106,8233,8236
259,KR_6904867682,6904867682,CLASSIC,14.1.553.2414,Lux,99.0,UTILITY,True,0,1.0,14,0,0,16093,16.0,0,28,9,1064,6191,1064,12168,0,7,5.0,2,0,True,2,1,True,False,True,False,False,False,7,14089,13475.0,0,UTILITY,0,2,1,6655,3020,4628,3871,3118,4646,3364,29,3.0,10,BOTTOM,0.0,4,2,557,104750,33397,9288,0,0,0,0,0,0,0,1,10,0,8029,988,10183,6297,0,0.0,SUPPORT,0,74,43,215,23,4,4,4,14,178,False,74,2163,136826,36393,3314,19527,1243,0,95,275,162,1.0,0,24046,2006,55,0,2,6,0,0,96,5,5,35,24.0,390.6493122333077,1009.0484065619996,1.0,2.0,2.0,2164.0083136,0.5714285714285714,2.663095083177015,0.0,0.0,5.0,5.0,3.4285714285714284,0.2863212250648772,61.0,2.0,8229,8226,8210,8237,8126,8106
260,KR_6916373927,6916373927,CLASSIC,14.1.553.2414,Braum,201.0,UTILITY,False,0,0.0,3,0,0,6786,10.0,0,0,3,604,604,604,19088,0,8,1.0,0,0,True,2,0,False,False,False,False,False,False,0,6253,5930.0,0,UTILITY,0,0,3,3876,3190,2031,3111,3082,3024,3364,18,0.0,2,BOTTOM,0.0,0,1,291,10113,4695,4676,0,0,0,1,0,0,0,0,5,0,4469,644,10800,3150,0,0.0,SUPPORT,0,72,25,25,5,3,14,4,4,201,False,17,1343,18135,5929,497,17574,184,153,20,166,144,3.0,0,3552,590,2097,0,0,11,0,0,32,1,1,17,5.0,279.3849958419282,264.8950067145216,0.0,0.0,0.0,1343.0817693,0.3846153846153846,1.446229389596241,0.0,0.0,1.0,1.0,0.625,0.1150796929931777,1.0,1.0,8465,8463,8473,8242,8345,8347
